t, phi2, phi3
28.340458, -0.014242, -0.000482
28.360458, -0.013340, -0.004666
28.380459, -0.012327, -0.009148
28.400459, -0.011657, -0.013038
28.420460, -0.011001, -0.016732
28.440460, -0.010795, -0.019605
28.460461, -0.010353, -0.022842
28.480461, -0.010051, -0.025851
28.500462, -0.009776, -0.028423
28.520462, -0.009351, -0.031097
28.540462, -0.009088, -0.033045
28.560463, -0.009199, -0.033287
28.580463, -0.008492, -0.035304
28.600464, -0.009181, -0.034268
28.620464, -0.008876, -0.034815
28.640465, -0.008801, -0.033357
28.660465, -0.008704, -0.030119
28.680466, -0.009339, -0.025180
28.700466, -0.008613, -0.021389
28.720467, -0.008318, -0.015989
28.740467, -0.008688, -0.009562
28.760468, -0.008190, -0.005259
28.780468, -0.008557, 0.000875
28.800468, -0.008778, 0.006379
28.820469, -0.008885, 0.011161
28.840469, -0.009338, 0.015654
28.860470, -0.009493, 0.018812
28.880470, -0.010015, 0.021840
28.900471, -0.010147, 0.023904
28.920471, -0.010455, 0.026063
28.940472, -0.010924, 0.027658
28.960472, -0.011340, 0.028452
28.980473, -0.012154, 0.028460
29.000473, -0.013191, 0.028901
29.020473, -0.013995, 0.028558
29.040474, -0.013968, 0.026880
29.060474, -0.014620, 0.026940
29.080475, -0.014489, 0.025019
29.100475, -0.014786, 0.023537
29.120476, -0.014671, 0.021528
29.140476, -0.014506, 0.019378
29.160477, -0.014186, 0.016813
29.180477, -0.014062, 0.014290
29.200478, -0.013855, 0.011003
29.220478, -0.013534, 0.007657
29.240479, -0.013456, 0.004973
29.260479, -0.013496, 0.002159
29.280479, -0.013471, -0.000737
29.300480, -0.013201, -0.003762
29.320480, -0.012775, -0.006914
29.340481, -0.012609, -0.009393
29.360481, -0.012319, -0.011988
29.380482, -0.011925, -0.014763
29.400482, -0.011694, -0.017333
29.420483, -0.011473, -0.019657
29.440483, -0.011806, -0.020846
29.460484, -0.012119, -0.022041
29.480484, -0.011653, -0.024152
29.500484, -0.011226, -0.025858
29.520485, -0.010553, -0.028201
29.540485, -0.010554, -0.028858
29.560486, -0.009797, -0.030696
29.580486, -0.009163, -0.031666
29.600487, -0.008975, -0.031278
29.620487, -0.007897, -0.031907
29.640488, -0.007281, -0.032116
29.660488, -0.006882, -0.030396
29.680489, -0.006044, -0.028260
29.700489, -0.004317, -0.026615
29.720490, -0.003896, -0.021900
29.740490, -0.002411, -0.018464
29.760490, -0.001376, -0.015095
29.780491, -0.000519, -0.010166
29.800491, 0.000683, -0.006434
29.820492, 0.000115, -0.001319
29.840492, -0.002053, 0.005623
29.860493, -0.004014, 0.012949
29.880493, -0.006020, 0.019595
29.900494, -0.007881, 0.025634
29.920494, -0.010080, 0.032100
29.940495, -0.011488, 0.036644
29.960495, -0.013267, 0.041660
29.980495, -0.014982, 0.045982
30.000496, -0.015876, 0.047823
30.020496, -0.016530, 0.048508
30.040497, -0.017938, 0.050665
30.060497, -0.018965, 0.051991
30.080498, -0.018454, 0.050485
30.100498, -0.019298, 0.050925
30.120499, -0.018607, 0.048617
30.140499, -0.017977, 0.046301
30.160500, -0.018006, 0.044549
30.180500, -0.018161, 0.042381
30.200500, -0.016204, 0.036585
30.220501, -0.014565, 0.031285
30.240501, -0.012009, 0.023725
30.260502, -0.010727, 0.015732
30.280502, -0.011697, 0.009592
30.300503, -0.012784, 0.001023
30.320503, -0.016291, -0.005077
30.340504, -0.018688, -0.013122
30.360504, -0.020265, -0.021726
30.380505, -0.021714, -0.027738
30.400505, -0.021701, -0.034698
30.420506, -0.021211, -0.040663
30.440506, -0.020250, -0.046173
30.460506, -0.019637, -0.049712
30.480507, -0.018782, -0.052244
30.500507, -0.017540, -0.054993
30.520508, -0.016634, -0.055923
30.540508, -0.014993, -0.056058
30.560509, -0.013591, -0.054511
30.580509, -0.012569, -0.051750
30.600510, -0.012681, -0.046348
30.620510, -0.012783, -0.040335
30.640511, -0.011747, -0.035707
30.660511, -0.010411, -0.032964
30.680511, -0.010105, -0.026237
30.700512, -0.008933, -0.021173
30.720512, -0.007120, -0.017964
30.740513, -0.006751, -0.011872
30.760513, -0.007488, -0.004659
30.780514, -0.006431, -0.003524
30.800514, -0.006745, -0.000275
30.820515, -0.008073, 0.003577
30.840515, -0.010340, 0.008586
30.860516, -0.012593, 0.012812
30.880516, -0.015504, 0.017703
30.900517, -0.018841, 0.021324
30.920517, -0.022278, 0.024986
30.940517, -0.025171, 0.027803
30.960518, -0.027956, 0.030555
30.980518, -0.031033, 0.033920
31.000519, -0.032793, 0.034668
31.020519, -0.034308, 0.035941
31.040520, -0.034939, 0.036644
31.060520, -0.034814, 0.035426
31.080521, -0.035091, 0.035460
31.100521, -0.034682, 0.034047
31.120522, -0.033696, 0.031816
31.140522, -0.032438, 0.029218
31.160522, -0.031072, 0.025414
31.180523, -0.030252, 0.022293
31.200523, -0.029181, 0.018623
31.220524, -0.027942, 0.014228
31.240524, -0.026903, 0.008802
31.260525, -0.027159, 0.004882
31.280525, -0.027130, 0.000349
31.300526, -0.026725, -0.004287
31.320526, -0.026285, -0.008569
31.340527, -0.026236, -0.011988
31.360527, -0.025949, -0.016007
31.380527, -0.025472, -0.020064
31.400528, -0.025801, -0.021618
31.420528, -0.025286, -0.024719
31.440529, -0.025223, -0.026143
31.460529, -0.024855, -0.027559
31.480530, -0.023987, -0.029211
31.500530, -0.023304, -0.029969
31.520531, -0.022656, -0.030809
31.540531, -0.022042, -0.031626
31.560532, -0.021912, -0.031166
31.580532, -0.021539, -0.030971
31.600533, -0.021149, -0.030429
31.620533, -0.020792, -0.029587
31.640533, -0.019996, -0.028535
31.660534, -0.019026, -0.027023
31.680534, -0.018131, -0.024969
31.700535, -0.017255, -0.022448
31.720535, -0.016983, -0.019310
31.740536, -0.017188, -0.015605
31.760536, -0.017349, -0.012236
31.780537, -0.017056, -0.009732
31.800537, -0.017616, -0.005444
31.820538, -0.018121, -0.001762
31.840538, -0.018873, 0.002289
31.860538, -0.019352, 0.005979
31.880539, -0.019833, 0.009484
31.900539, -0.020341, 0.013067
31.920540, -0.020869, 0.016182
31.940540, -0.021201, 0.018615
31.960541, -0.020998, 0.019845
31.980541, -0.020731, 0.020528
32.000542, -0.020588, 0.021118
32.020542, -0.020672, 0.021931
32.040543, -0.020379, 0.021547
32.060543, -0.020185, 0.020932
32.080544, -0.019992, 0.019488
32.100544, -0.020232, 0.018424
32.120544, -0.021429, 0.019286
32.140545, -0.021203, 0.016935
32.160545, -0.021292, 0.015695
32.180546, -0.020386, 0.012064
32.200546, -0.020175, 0.009601
32.220547, -0.020307, 0.007089
32.240547, -0.019891, 0.003717
32.260548, -0.019425, 0.000290
32.280548, -0.018831, -0.003305
32.300549, -0.017921, -0.007550
32.320549, -0.017128, -0.011676
32.340549, -0.016598, -0.015142
32.360550, -0.015493, -0.019817
32.380550, -0.015506, -0.021602
32.400551, -0.014770, -0.024763
32.420551, -0.014266, -0.027159
32.440552, -0.013860, -0.028990
32.460552, -0.013590, -0.030265
32.480553, -0.012890, -0.032024
32.500553, -0.012978, -0.031864
32.520554, -0.012537, -0.032477
32.540554, -0.012677, -0.031261
32.560555, -0.011619, -0.032159
32.580555, -0.011532, -0.030003
32.600555, -0.010790, -0.028537
32.620556, -0.010686, -0.025591
32.640556, -0.011000, -0.021442
32.660557, -0.011561, -0.016280
32.680557, -0.011720, -0.011923
32.700558, -0.011685, -0.007235
32.720558, -0.011496, -0.001869
32.740559, -0.010837, 0.002783
32.760559, -0.010525, 0.007613
32.780560, -0.010375, 0.012122
32.800560, -0.010345, 0.015958
32.820560, -0.010023, 0.018138
32.840561, -0.011235, 0.020972
32.860561, -0.012186, 0.022638
32.880562, -0.013392, 0.024915
32.900562, -0.013971, 0.026584
32.920563, -0.013891, 0.026723
32.940563, -0.014569, 0.028075
32.960564, -0.014569, 0.027623
32.980564, -0.014309, 0.025960
33.000565, -0.013625, 0.023817
33.020565, -0.013565, 0.022480
33.040565, -0.013708, 0.021315
33.060566, -0.013665, 0.019140
33.080566, -0.012774, 0.014828
33.100567, -0.012942, 0.012083
33.120567, -0.012376, 0.007325
33.140568, -0.011916, 0.002610
33.160568, -0.011982, -0.001519
33.180569, -0.012062, -0.006017
33.200569, -0.012193, -0.010772
33.220570, -0.012319, -0.015745
33.240570, -0.012398, -0.019984
33.260571, -0.012867, -0.022680
33.280571, -0.012367, -0.026102
33.300571, -0.012563, -0.027067
33.320572, -0.011612, -0.029863
33.340572, -0.011052, -0.031134
33.360573, -0.010405, -0.032408
33.380573, -0.009927, -0.032651
33.400574, -0.009753, -0.032376
33.420574, -0.009507, -0.031867
33.440575, -0.009476, -0.030787
33.460575, -0.008913, -0.029738
33.480576, -0.008227, -0.028546
33.500576, -0.007703, -0.026156
33.520576, -0.006570, -0.024545
33.540577, -0.006177, -0.020989
33.560577, -0.006239, -0.017216
33.580578, -0.006134, -0.012990
33.600578, -0.006717, -0.006920
33.620579, -0.006395, -0.002697
33.640579, -0.006797, 0.002623
33.660580, -0.007732, 0.008220
33.680580, -0.008265, 0.012976
33.700581, -0.008377, 0.016716
33.720581, -0.008814, 0.020737
33.740582, -0.009268, 0.024414
33.760582, -0.009983, 0.027711
33.780582, -0.010650, 0.030070
33.800583, -0.011373, 0.031564
33.820583, -0.012002, 0.032397
33.840584, -0.013461, 0.034006
33.860584, -0.013418, 0.032638
33.880585, -0.013792, 0.031553
33.900585, -0.013541, 0.029611
33.920586, -0.013681, 0.027904
33.940586, -0.014219, 0.026810
33.960587, -0.013949, 0.023658
33.980587, -0.013348, 0.019784
34.000587, -0.012972, 0.016554
34.020588, -0.012156, 0.011897
34.040588, -0.011868, 0.008105
34.060589, -0.011829, 0.004926
34.080589, -0.011326, 0.000406
34.100590, -0.010721, -0.004267
34.120590, -0.010667, -0.007969
34.140591, -0.010548, -0.012017
34.160591, -0.011364, -0.014397
34.180592, -0.011552, -0.018059
34.200592, -0.011204, -0.022742
34.220592, -0.011107, -0.025862
34.240593, -0.010798, -0.028995
34.260593, -0.010820, -0.030982
34.280594, -0.010631, -0.033401
34.300594, -0.011101, -0.033884
34.320595, -0.011072, -0.034936
34.340595, -0.009899, -0.037763
34.360596, -0.009296, -0.038333
34.380596, -0.008017, -0.039627
34.400597, -0.007067, -0.039751
34.420597, -0.006185, -0.038351
34.440598, -0.004546, -0.038930
34.460598, -0.003518, -0.035708
34.480598, -0.001914, -0.032079
34.500599, -0.000751, -0.027593
34.520599, -0.000252, -0.023591
34.540600, -0.001276, -0.016449
34.560600, -0.003434, -0.009130
34.580601, -0.006198, -0.002433
34.600601, -0.008564, 0.005611
34.620602, -0.010428, 0.013209
34.640602, -0.011777, 0.020365
34.660603, -0.013096, 0.027728
34.680603, -0.014329, 0.035015
34.700603, -0.014323, 0.039384
34.720604, -0.014421, 0.042257
34.740604, -0.014408, 0.044362
34.760605, -0.015666, 0.048345
34.780605, -0.015846, 0.048816
34.800606, -0.017280, 0.050637
34.820606, -0.016673, 0.047800
34.840607, -0.017766, 0.045899
34.860607, -0.018533, 0.042075
34.880608, -0.017611, 0.035564
34.900608, -0.017481, 0.031481
34.920609, -0.015444, 0.023773
34.940609, -0.015379, 0.017314
34.960609, -0.016603, 0.011572
34.980610, -0.017711, 0.004521
35.000610, -0.018521, -0.001444
35.020611, -0.018327, -0.007327
35.040611, -0.018020, -0.011476
35.060612, -0.017100, -0.015876
35.080612, -0.016123, -0.020227
35.100613, -0.015762, -0.022861
35.120613, -0.015229, -0.025231
35.140614, -0.014265, -0.028173
35.160614, -0.013891, -0.029315
35.180614, -0.012849, -0.031056
35.200615, -0.011412, -0.033920
35.220615, -0.010154, -0.036220
35.240616, -0.009568, -0.037167
35.260616, -0.009201, -0.037514
35.280617, -0.008273, -0.038711
35.300617, -0.008296, -0.036777
35.320618, -0.008116, -0.035566
35.340618, -0.007358, -0.034336
35.360619, -0.006504, -0.032296
35.380619, -0.007068, -0.027655
35.400620, -0.007564, -0.021487
35.420620, -0.007591, -0.015335
35.440620, -0.008151, -0.009318
35.460621, -0.008406, -0.004276
35.480621, -0.008968, 0.001219
35.500622, -0.009635, 0.006118
35.520622, -0.010219, 0.010154
35.540623, -0.011505, 0.014883
35.560623, -0.012452, 0.018180
35.580624, -0.012437, 0.019362
35.600624, -0.012936, 0.021408
35.620625, -0.013872, 0.021290
35.640625, -0.014815, 0.021133
35.660625, -0.015636, 0.020253
35.680626, -0.016122, 0.018917
35.700626, -0.016119, 0.016829
35.720627, -0.016031, 0.014855
35.740627, -0.015708, 0.012104
35.760628, -0.015822, 0.010025
35.780628, -0.015527, 0.007596
35.800629, -0.015468, 0.005509
35.820629, -0.015033, 0.002782
35.840630, -0.014844, 0.000683
35.860630, -0.014775, -0.000947
35.880630, -0.014907, -0.002132
35.900631, -0.014611, -0.004106
35.920631, -0.014479, -0.005766
35.940632, -0.014520, -0.007132
35.960632, -0.014328, -0.008922
35.980633, -0.014013, -0.010623
36.000633, -0.013780, -0.011577
36.020634, -0.013536, -0.012472
36.040634, -0.013419, -0.013027
36.060635, -0.012563, -0.015481
36.080635, -0.012648, -0.016173
36.100636, -0.012210, -0.017868
36.120636, -0.011885, -0.019229
36.140636, -0.011359, -0.021159
36.160637, -0.010862, -0.022294
36.180637, -0.010182, -0.023500
36.200638, -0.009624, -0.023905
36.220638, -0.008785, -0.024212
36.240639, -0.008412, -0.023371
36.260639, -0.008047, -0.021671
36.280640, -0.007680, -0.020443
36.300640, -0.007597, -0.018545
36.320641, -0.007936, -0.015481
36.340641, -0.008855, -0.011165
36.360641, -0.009001, -0.007450
36.380642, -0.009020, -0.003345
36.400642, -0.009127, 0.001327
36.420643, -0.009063, 0.005708
36.440643, -0.009018, 0.010079
36.460644, -0.009361, 0.014711
36.480644, -0.009686, 0.018448
36.500645, -0.010110, 0.021871
36.520645, -0.010747, 0.025279
36.540646, -0.011231, 0.028242
36.560646, -0.010826, 0.029344
36.580647, -0.011393, 0.032053
36.600647, -0.011926, 0.033860
36.620647, -0.012212, 0.034097
36.640648, -0.012262, 0.033191
36.660648, -0.012887, 0.033349
36.680649, -0.012522, 0.031213
36.700649, -0.012313, 0.030070
36.720650, -0.010413, 0.026238
36.740650, -0.009639, 0.023708
36.760651, -0.009230, 0.020624
36.780651, -0.009163, 0.017929
36.800652, -0.008350, 0.013771
36.820652, -0.008542, 0.010679
36.840652, -0.008888, 0.006826
36.860653, -0.009233, 0.002322
36.880653, -0.009528, -0.002112
36.900654, -0.009658, -0.007838
36.920654, -0.010310, -0.012682
36.940655, -0.010489, -0.018063
36.960655, -0.010686, -0.022944
36.980656, -0.010603, -0.028252
37.000656, -0.010059, -0.034070
37.020657, -0.010187, -0.038081
37.040657, -0.010147, -0.042037
37.060658, -0.009955, -0.046114
37.080658, -0.008695, -0.051853
37.100658, -0.007700, -0.055015
37.120659, -0.006855, -0.057706
37.140659, -0.006181, -0.058976
37.160660, -0.004228, -0.061315
37.180660, -0.003099, -0.061395
37.200661, -0.002369, -0.058054
37.220661, -0.002013, -0.053479
37.240662, -0.001669, -0.048193
37.260662, -0.000653, -0.041492
37.280663, 0.001425, -0.035476
37.300663, 0.002060, -0.025313
37.320663, 0.004081, -0.021221
37.340664, 0.003631, -0.008446
37.360664, 0.004865, 0.002583
37.380665, 0.004902, 0.015687
37.400665, 0.004919, 0.027458
37.420666, 0.004707, 0.038851
37.440666, 0.002624, 0.050955
37.460667, 0.000468, 0.061494
37.480667, -0.001506, 0.070347
37.500668, -0.003841, 0.078464
37.520668, -0.004188, 0.081792
37.540668, -0.005716, 0.085193
37.560669, -0.008379, 0.088891
37.580669, -0.009733, 0.088932
37.600670, -0.012748, 0.090197
37.620670, -0.014682, 0.088224
37.640671, -0.017351, 0.086045
37.660671, -0.019914, 0.081920
37.680672, -0.021818, 0.075557
37.700672, -0.024359, 0.066942
37.720673, -0.024893, 0.053438
37.740673, -0.025083, 0.039615
37.760674, -0.027108, 0.028011
37.780674, -0.028380, 0.014659
37.800674, -0.029923, -0.000577
37.820675, -0.030879, -0.015442
37.840675, -0.032323, -0.027729
37.860676, -0.033986, -0.037703
37.880676, -0.035204, -0.046307
37.900677, -0.035480, -0.055204
37.920677, -0.035909, -0.062026
37.940678, -0.034764, -0.070644
37.960678, -0.033870, -0.076411
37.980679, -0.032245, -0.081728
38.000679, -0.030001, -0.086913
38.020679, -0.027592, -0.088292
38.040680, -0.024899, -0.087264
38.060680, -0.022191, -0.085256
38.080681, -0.019251, -0.082053
38.100681, -0.015906, -0.077817
38.120682, -0.012398, -0.071775
38.140682, -0.008928, -0.061910
38.160683, -0.003341, -0.052898
38.180683, 0.003463, -0.046658
38.200684, 0.007682, -0.036296
38.220684, 0.013140, -0.027414
38.240685, 0.017656, -0.019097
38.260685, 0.022800, -0.012524
38.280685, 0.025563, -0.003485
38.300686, 0.028536, 0.004589
38.320686, 0.031527, 0.009359
38.340687, 0.035565, 0.014407
38.360687, 0.037873, 0.019747
38.380688, 0.040845, 0.025798
38.400688, 0.043433, 0.031965
38.420689, 0.047462, 0.034581
38.440689, 0.051374, 0.036687
38.460690, 0.052990, 0.041660
38.480690, 0.056950, 0.043684
38.500690, 0.062401, 0.044413
38.520691, 0.067059, 0.047516
38.540691, 0.070261, 0.052278
38.560692, 0.077952, 0.053052
38.580692, 0.085554, 0.055657
38.600693, 0.092957, 0.055850
38.620693, 0.102088, 0.056658
38.640694, 0.113616, 0.060329
38.660694, 0.129323, 0.068616
38.680695, 0.153802, 0.068466
38.700695, 0.180836, 0.069666
38.720695, 0.209852, 0.080302
38.740696, 0.246718, 0.089769
38.760696, 0.297929, 0.113168
38.780697, 0.344180, 0.159150
38.800697, 0.378143, 0.152104
38.820698, 0.404035, 0.139391
38.840698, 0.421216, 0.139254
38.860699, 0.442749, 0.145967
38.880699, 0.471621, 0.162329
38.900700, 0.505320, 0.173539
38.920700, 0.535862, 0.214989
38.940701, 0.561312, 0.224444
38.960701, 0.588620, 0.223106
38.980701, 0.616312, 0.227636
39.000702, 0.644909, 0.246397
39.020702, 0.669122, 0.252733
39.040703, 0.689350, 0.268214
39.060703, 0.711765, 0.248301
39.080704, 0.733117, 0.237369
39.100704, 0.754689, 0.250196
39.120705, 0.774775, 0.283095
39.140705, 0.788885, 0.291104
39.160706, 0.808255, 0.321822
39.180706, 0.822812, 0.328448
39.200706, 0.834808, 0.341319
39.220707, 0.836391, 0.341607
39.240707, 0.836659, 0.319953
39.260708, 0.835187, 0.328905
39.280708, 0.834038, 0.356986
39.300709, 0.833132, 0.362702
39.320709, 0.834024, 0.348633
39.340710, 0.834154, 0.349033
39.360710, 0.834267, 0.361568
39.380711, 0.830397, 0.375801
39.400711, 0.830538, 0.392012
39.420712, 0.831620, 0.406371
39.440712, 0.832256, 0.426290
39.460712, 0.834672, 0.450777
39.480713, 0.831521, 0.463837
39.500713, 0.833150, 0.497917
39.520714, 0.829572, 0.508072
39.540714, 0.827134, 0.509550
39.560715, 0.823321, 0.521532
39.580715, 0.822942, 0.540539
39.600716, 0.823716, 0.544334
39.620716, 0.822461, 0.558577
39.640717, 0.818827, 0.563097
39.660717, 0.812904, 0.573022
39.680717, 0.814262, 0.557080
39.700718, 0.813774, 0.568036
39.720718, 0.815734, 0.541497
39.740719, 0.809996, 0.550003
39.760719, 0.806876, 0.562281
39.780720, 0.806640, 0.567654
39.800720, 0.806528, 0.584115
39.820721, 0.806494, 0.590605
39.840721, 0.800842, 0.599659
39.860722, 0.802000, 0.595978
39.880722, 0.803228, 0.621902
39.900723, 0.803881, 0.620491
39.920723, 0.799346, 0.629140
39.940723, 0.801472, 0.604293
39.960724, 0.798397, 0.610741
39.980724, 0.800330, 0.596264
40.000725, 0.797817, 0.605249
40.020725, 0.797632, 0.617125
40.040726, 0.795650, 0.623417
40.060726, 0.797651, 0.608404
40.080727, 0.795077, 0.615012
40.100727, 0.794331, 0.626490
40.120728, 0.791199, 0.630634
40.140728, 0.793570, 0.651402
40.160728, 0.794005, 0.660677
40.180729, 0.794555, 0.675500
40.200729, 0.793212, 0.678604
40.220730, 0.795473, 0.662733
40.240730, 0.794876, 0.671524
40.260731, 0.796425, 0.695778
40.280731, 0.798992, 0.712911
40.300732, 0.800659, 0.706678
40.320732, 0.797593, 0.711926
40.340733, 0.799097, 0.723210
40.360733, 0.800344, 0.732598
40.380733, 0.803498, 0.745932
40.400734, 0.798152, 0.749199
40.420734, 0.800386, 0.745628
40.440735, 0.800517, 0.751171
40.460735, 0.802786, 0.752077
40.480736, 0.801730, 0.757870
40.500736, 0.802657, 0.758244
40.520737, 0.805540, 0.786562
40.540737, 0.805964, 0.793263
40.560738, 0.807528, 0.809567
40.580738, 0.807487, 0.811642
40.600739, 0.808492, 0.809440
40.620739, 0.808306, 0.816061
40.640739, 0.809959, 0.816832
40.660740, 0.812542, 0.834573
40.680740, 0.813529, 0.835793
40.700741, 0.814129, 0.841472
40.720741, 0.814824, 0.841954
40.740742, 0.814826, 0.839836
40.760742, 0.814003, 0.844724
40.780743, 0.814519, 0.845622
40.800743, 0.817052, 0.820854
40.820744, 0.817189, 0.823873
40.840744, 0.818418, 0.830640
40.860744, 0.820605, 0.836864
40.880745, 0.822292, 0.837901
40.900745, 0.820394, 0.841122
40.920746, 0.822267, 0.844025
40.940746, 0.823728, 0.836500
40.960747, 0.823636, 0.841062
40.980747, 0.826115, 0.854740
41.000748, 0.826298, 0.856461
41.020748, 0.824945, 0.858125
41.040749, 0.823604, 0.860263
41.060749, 0.826080, 0.853538
41.080750, 0.824196, 0.851999
41.100750, 0.823707, 0.854914
41.120750, 0.824297, 0.854246
41.140751, 0.826895, 0.840893
41.160751, 0.823086, 0.842626
41.180752, 0.824508, 0.843712
41.200752, 0.826939, 0.859818
41.220753, 0.825317, 0.860493
41.240753, 0.826783, 0.859503
41.260754, 0.829205, 0.865714
41.280754, 0.828285, 0.867912
41.300755, 0.830204, 0.877015
41.320755, 0.832174, 0.861201
41.340755, 0.833966, 0.863659
41.360756, 0.835271, 0.872036
41.380756, 0.834791, 0.869996
41.400757, 0.832410, 0.869309
41.420757, 0.831483, 0.869572
41.440758, 0.832245, 0.869053
41.460758, 0.834164, 0.857995
41.480759, 0.829653, 0.858520
41.500759, 0.831868, 0.836579
41.520760, 0.834416, 0.818702
41.540760, 0.833756, 0.821910
41.560760, 0.833492, 0.820476
41.580761, 0.834474, 0.820006
41.600761, 0.833792, 0.822502
41.620762, 0.835541, 0.825873
41.640762, 0.837463, 0.836768
41.660763, 0.834768, 0.837796
41.680763, 0.836146, 0.831064
41.700764, 0.836900, 0.831778
41.720764, 0.835448, 0.834882
41.740765, 0.837296, 0.825483
41.760765, 0.838251, 0.825668
41.780766, 0.839447, 0.832107
41.800766, 0.842048, 0.837829
41.820766, 0.841124, 0.838594
41.840767, 0.840034, 0.838552
41.860767, 0.840558, 0.838732
41.880768, 0.841264, 0.845589
41.900768, 0.840741, 0.843330
41.920769, 0.841699, 0.842032
41.940769, 0.840991, 0.845212
41.960770, 0.843149, 0.855826
41.980770, 0.845299, 0.857780
42.000771, 0.844458, 0.861307
42.020771, 0.844787, 0.862232
42.040771, 0.844964, 0.859949
42.060772, 0.845278, 0.865718
42.080772, 0.846517, 0.866155
42.100773, 0.845302, 0.865514
42.120773, 0.844964, 0.867270
42.140774, 0.847232, 0.874581
42.160774, 0.847687, 0.877397
42.180775, 0.848004, 0.874626
42.200775, 0.849267, 0.869592
42.220776, 0.849377, 0.872863
42.240776, 0.851496, 0.867750
42.260777, 0.851546, 0.868678
42.280777, 0.850876, 0.870234
42.300777, 0.852617, 0.864010
42.320778, 0.853508, 0.870608
42.340778, 0.853845, 0.868825
42.360779, 0.855596, 0.868014
42.380779, 0.855561, 0.872401
42.400780, 0.856416, 0.874319
42.420780, 0.856876, 0.875769
42.440781, 0.856734, 0.878973
42.460781, 0.858576, 0.895508
42.480782, 0.859806, 0.908665
42.500782, 0.860748, 0.906078
42.520782, 0.862693, 0.892233
